Date,IQR,P75,P25,Median,Mean,Std
2015-04-02,0.4577753764749074,1.276422989773382,0.8186476132984747,0.9549588226130312,1.0102803338551647,0.2528173675351149
2015-04-06,0.48606504250837634,1.2930177358475734,0.8069526933391971,0.9531830458552215,1.0120426257164845,0.2612120700919738
2015-04-07,0.47638523622507734,1.2847566029796804,0.8083713667546031,0.9552340417600444,1.0156886926866568,0.26237098251044916
2015-04-08,0.37560277848549173,1.2096317125054543,0.8340289340199626,0.96151950955409,1.0146806653170048,0.24390492963838703
2015-04-09,0.3765807303590206,1.2320198637063493,0.8554391333473287,0.9743135930290503,1.0164213532060151,0.2321626323522843
2015-04-10,0.3835619551816405,1.2315455657786618,0.8479836105970213,0.9729835704783301,1.0218855777149218,0.24289012877097513
2015-04-13,0.4181030773832989,1.2547464620727522,0.8366433846894533,0.9984499654069462,1.0273173818135304,0.24196265446248416
2015-04-14,0.41147810462987566,1.2460253644302925,0.8345472598004169,0.9949676274201146,1.0251998551332016,0.23899625101525176
2015-04-15,0.3988270593532298,1.2352187145475002,0.8363916551942704,1.0072417915461167,1.0273242431114673,0.23257527134615597
2015-04-16,0.39282850164174554,1.2159976504173649,0.8231691487756193,1.0147577150062146,1.026674662720585,0.23458554833191406
2015-04-17,0.3838367705336009,1.2033042729567192,0.8194675024231183,1.0066604437020459,1.0234191043498801,0.2259642876476994
2015-04-20,0.3321989643700638,1.1792348399627848,0.847035875592721,1.0118150079470731,1.0274584191145903,0.22158144603634486
2015-04-21,0.31405080491345694,1.1918247111160507,0.8777739062025938,1.0134451688458603,1.0352660335036494,0.2205294880155693
2015-04-22,0.31721169786765,1.1949434010469933,0.8777317031793432,1.0141149384730346,1.0371075628650683,0.2230872390335565
2015-04-23,0.30654607557690694,1.1920754080125187,0.8855293324356117,1.004006656724759,1.0301819236764151,0.21830556895095327
2015-04-24,0.28108422815055845,1.1439768439006133,0.8628926157500548,1.0032583780418034,1.02401711579845,0.2303542932326566
2015-04-27,0.2586018078577804,1.1227959646987904,0.86419415684101,0.9944428245252481,1.0256713303167844,0.22603962498563265
2015-04-28,0.275322620227217,1.135448597495449,0.8601259772682319,0.9883245838874966,1.0236735617505999,0.21885217068167934
2015-04-29,0.287778194376472,1.1663035646823188,0.8785253703058468,1.0336035774138166,1.0326688984537864,0.21559742133047016
2015-04-30,0.2633249459137611,1.1712190270426814,0.9078940811289203,1.0202740338943475,1.0274649021147362,0.20205341646278865
2015-05-01,0.2729491584310565,1.1615883747169735,0.888639216285917,1.0125692733376652,1.0166587140147463,0.19504135839951642
2015-05-04,0.21393379966934978,1.0986549195421673,0.8847211198728175,1.0043674065732893,1.0031648731494336,0.1965370913056931
2015-05-05,0.21456425363441212,1.099777694409288,0.885213440774876,1.0006611148288027,1.0031418376059242,0.19112108941785283
2015-05-06,0.2544147737642387,1.1098017951512351,0.8553870213869964,0.9586615634323519,0.9902984695633962,0.19648087334935355
2015-05-07,0.2445660755933814,1.1074327069322358,0.8628666313388544,0.9617270624258839,0.9908718165494843,0.20159716448417866
2015-05-08,0.2611730623264701,1.1147034589043467,0.8535303965778767,0.9615075073901198,0.9857358609254561,0.18477313276625817
2015-05-11,0.27805987991516945,1.098546671088129,0.8204867911729596,0.9492890387809705,0.9638729714169904,0.1791793479685853
2015-05-12,0.2567577615029456,1.0993548117032388,0.8425970502002932,0.9482039307506852,0.9647578574626402,0.17794726222040694
2015-05-13,0.3081952005952263,1.1253144483363937,0.8171192477411674,0.9685319735577262,0.9610038476856231,0.1855987748841656
2015-05-14,0.3066780922678256,1.1251588743944234,0.8184807821265978,0.9687775032804717,0.9609849782800068,0.18566595685528461
2015-05-15,0.2922759946057396,1.1285028232619978,0.8362268286562582,0.9736494212027158,0.9658499934272844,0.1896005717467047
2015-05-18,0.29252492645630057,1.1201840429135053,0.8276591164572047,0.9768215518035994,0.9673309934825338,0.19118208634528241
2015-05-19,0.2974734288450944,1.1220225831670032,0.8245491543219088,0.9720985498987067,0.9678740990840123,0.1908829313062019
2015-05-20,0.3001305955543718,1.1202906707761489,0.820160075221777,0.9727237075555415,0.9681262956851966,0.19066773852865615
2015-05-21,0.30664288603798695,1.119867784264444,0.813224898226457,0.9828440280331731,0.9669767608606809,0.19131486705678397
2015-05-22,0.28888872106498353,1.1015372483664159,0.8126485273014323,0.9558356802559935,0.965041011401458,0.18797028671190258
2015-05-26,0.28528172416284536,1.1006777517404194,0.815396027577574,0.9465251856572183,0.9649538057160014,0.18855380607855782
2015-05-27,0.27190082217715783,1.1065777024384253,0.8346768802612675,0.9545232499938716,0.9617879754153826,0.18351777232040667
2015-05-28,0.2747591948116037,1.093111380502588,0.8183521856909843,0.953980695969733,0.9617846804540086,0.17904704116347125
2015-05-29,0.28164114392484363,1.0928374698739014,0.8111963259490578,0.9568218241782109,0.9630731985418759,0.17824104616729874
2015-06-01,0.29143599805959974,1.0971100332514558,0.8056740351918561,0.9651696688635412,0.9613976704180675,0.1798051476484922
2015-06-02,0.27573674362008416,1.1003556706877888,0.8246189270677047,0.969831996818034,0.9666815611189816,0.17975348701542132
2015-06-03,0.27325157025494096,1.1107386581757899,0.8374870879208489,0.9785783760192092,0.9678641123750192,0.1828168854886022
2015-06-04,0.2826740499406766,1.1052815041909696,0.822607454250293,0.9887601941499464,0.9655186077283981,0.1853427195936829
2015-06-05,0.2724967533272922,1.0752413348397383,0.8027445815124461,0.9993430138025046,0.9579635512074878,0.18747055882921165
2015-06-08,0.29299340293983844,1.0907102145061849,0.7977168115663464,0.9603727576703756,0.9479409759097146,0.20302400910565815
2015-06-09,0.2977251720843991,1.0796027343979893,0.7818775623135902,0.9640544649583674,0.9485040627494754,0.19801130810730383
2015-06-10,0.30937740987925244,1.0986057686576136,0.7892283587783612,0.951458448210074,0.9505850441635295,0.20483694541861075
2015-06-11,0.32232177782206417,1.1028464904734103,0.7805247126513462,0.9646663890983558,0.9478699698810125,0.20413642130731516
2015-06-12,0.31217666372335884,1.0997720438791896,0.7875953801558307,0.9380181037798244,0.9398444765335706,0.20631894313554808
2015-06-15,0.287035934524667,1.0807962201341996,0.7937602856095326,0.9416901516981153,0.9381224507224906,0.20949409142195086
2015-06-16,0.2762033791868075,1.0644838254416853,0.7882804462548778,0.9385241583592783,0.939183672966818,0.2100893201300835
2015-06-17,0.26728722552178663,1.061154086799365,0.7938668612775783,0.9419009972927237,0.9409046345591616,0.2076700719242721
2015-06-18,0.32138864628913744,1.080088313488199,0.7586996671990615,0.9403554527295925,0.93643531699645,0.21864414566709003
2015-06-19,0.32982653567183984,1.093458975790036,0.7636324401181961,0.9312738715254245,0.9395793330690068,0.22419012366894916
2015-06-22,0.30974408966447575,1.0730183239116835,0.7632742342472078,0.9240438197676575,0.939884562614584,0.23512741860668093
2015-06-23,0.32504022703886437,1.0799673960539877,0.7549271690151234,0.9326669243702848,0.9371546517939662,0.2343373911280955
2015-06-24,0.31210901972640737,1.067776272665369,0.7556672529389616,0.9144040033630703,0.9378794770949354,0.24083543982682887
2015-06-25,0.3125670944510066,1.067522666646983,0.7549555721959764,0.8789055340016088,0.9221576169216001,0.24455185955614156
2015-06-26,0.2960328250484894,1.075023789298776,0.7789909642502866,0.8987752440736955,0.9229855058228449,0.24468781721610944
2015-06-29,0.3029027100310153,1.0756027946013706,0.7727000845703553,0.9043261989131666,0.9237885086064899,0.24373496654288382
2015-06-30,0.3567545035076132,1.0895267151584163,0.7327722116508031,0.8992481656159481,0.919913853319755,0.23187738210081907
2015-07-01,0.3450160827947929,1.069999691696275,0.7249836089014822,0.8984506733701776,0.9116833459401922,0.23665195042179427
2015-07-02,0.33981099333694886,1.072389868872727,0.732578875535778,0.9024859487992101,0.914170425794583,0.23568548443438514
2015-07-06,0.3441086522828811,1.0738667144041698,0.7297580621212887,0.8905001260588145,0.912998750232436,0.2386128759080919
2015-07-07,0.3736366749664102,1.0789090854003685,0.7052724104339583,0.9142637394056965,0.9059773285548964,0.25065415817708675
2015-07-08,0.32397618121285876,1.056718324289608,0.7327421430767493,0.8968722445690414,0.9004101883931063,0.2429246371592156
2015-07-09,0.34813676900234747,1.068654684933229,0.7205179159308815,0.9302880366770566,0.9047307942086633,0.22302080652722722
2015-07-10,0.34964038617705595,1.0675329981012416,0.7178926119241856,0.9289448641955728,0.9050988275480424,0.22566842773965098
2015-07-13,0.35029364158727183,1.0654897953368236,0.7151961537495518,0.906767823939607,0.902206833275335,0.23022160028595637
2015-07-14,0.3615730791121107,1.0780441143999764,0.7164710352878657,0.9026134032735099,0.9047043915977958,0.23756100720326884
2015-07-15,0.36611373586388396,1.0802606937555246,0.7141469578916406,0.9051672162208521,0.9065598743724059,0.23841815982129405
2015-07-16,0.3723299394804721,1.0835412284688801,0.711211288988408,0.905585112062981,0.9091996684142937,0.24199846306086695
2015-07-17,0.3609195936540177,1.0787437759462442,0.7178241822922264,0.9179609203712633,0.9191614484169663,0.24387824473234984
2015-07-20,0.37404824814797144,1.0677909726314732,0.6937427244835017,0.9070074131509405,0.9084781937528662,0.25129593257419175
2015-07-21,0.37828633375090237,1.0815506181094783,0.7032642843585759,0.8950676180202859,0.9079278740938697,0.2469993266019933
2015-07-22,0.37563946932700976,1.0825898207204059,0.7069503513933961,0.9028666518577053,0.9063777732184177,0.24239303414169172
2015-07-23,0.4031784867963879,1.1050147970579567,0.7018363102615688,0.9076073794819567,0.906729591475838,0.2469018410947673
2015-07-24,0.41601220395106675,1.0990222765723088,0.683010072621242,0.9077590807733646,0.9120084522169049,0.2535918586686875
2015-07-27,0.35692225644379716,1.0583438898862858,0.7014216334424886,0.9104059416015273,0.9026710162292274,0.2341415936782942
2015-07-28,0.34800493410593303,1.0635354655736253,0.7155305314676923,0.912901697286973,0.907483153637108,0.2359025048518261
2015-07-29,0.3109726496867369,1.0490826222975334,0.7381099726107965,0.9057489375147059,0.9166291448853211,0.22605937569161827
2015-07-30,0.2700573820246066,1.0536765421251124,0.7836191601005058,0.9222912661936427,0.9236993800790754,0.23026084696160448
2015-07-31,0.2794221404565751,1.0518775991287248,0.7724554586721497,0.9296748968714493,0.9229957626049115,0.2268023607203607
2015-08-03,0.2586802026466297,1.0582423130552543,0.7995621104086246,0.9457953640466856,0.9344204871568446,0.23175985565299892
2015-08-04,0.2616076976196847,1.0531736020489229,0.7915659044292381,0.9478878949697095,0.9312047486319024,0.23013408030047347
2015-08-05,0.27292290590257706,1.0822456480928047,0.8093227421902276,0.9523317081243324,0.9322772667346884,0.24525436738791667
2015-08-06,0.29082339453497064,1.0799430957715097,0.7891197012365391,0.9424682006315199,0.9318613911271237,0.24649388802438604
2015-08-07,0.27951221993014785,1.0738300215837713,0.7943178016536234,0.9552787720610466,0.9283897175918541,0.24779856778921824
2015-08-10,0.292482283031103,1.093508871388309,0.801026588357206,0.9760892859415295,0.9478728601847527,0.26413859151074537
2015-08-11,0.3196771589031904,1.0941848835607584,0.774507724657568,0.959130212191277,0.927056899539969,0.25498978236817693
2015-08-12,0.35218393386740576,1.0932884691985523,0.7411045353311465,0.9564630048338009,0.9220153211356136,0.2646233811537394
2015-08-13,0.35393873206246784,1.093922014419363,0.7399832823568953,0.9561528592488411,0.921909776210567,0.26379212089944554
2015-08-14,0.36984454059705685,1.104694223175457,0.7348496825784002,0.959809406600137,0.9206993392929324,0.27239903668117116
2015-08-17,0.3749190727576547,1.1063690353138367,0.731449962556182,0.9499683284222925,0.9213199677101225,0.2729302891519951
2015-08-18,0.353792092428157,1.1067103564903982,0.7529182640622412,0.9601378688027793,0.922139554886047,0.2703944260806532
2015-08-19,0.36220293524410585,1.1096190622907849,0.747416127046679,0.9602999152380115,0.9221135711768901,0.26904376110153005
2015-08-20,0.3750719180500941,1.1156781863763476,0.7406062683262535,0.9422711886054038,0.9232859256753962,0.27547775579407685
2015-08-21,0.37316336727578725,1.1041867408237742,0.731023373547987,1.00205433642917,0.9501726576204581,0.3103405772210279
2015-08-24,0.37630815610905954,1.098877452244155,0.7225692961350954,0.9463534226609516,0.9430543062713694,0.31472750278051964
2015-08-25,0.3354008584639978,1.1365048501569317,0.8011039916929339,0.9834809017797692,0.9819862024957035,0.2726457504631282
2015-08-26,0.3220623100383282,1.1347384501009143,0.8126761400625861,1.0060101500112526,0.9857913805749476,0.2463173345812719
2015-08-27,0.32028603790962973,1.1610118687961832,0.8407258308865535,0.9935635506358804,0.9963458182383026,0.24680955309633873
2015-08-28,0.35940379774844433,1.162582090222999,0.8031782924745547,1.0177888604180025,1.0066020622653051,0.25565006562799397
2015-08-31,0.3556256642161253,1.1607305658360632,0.8051049016199379,1.0164705423024154,1.0064640794738064,0.25633924897698607
2015-09-01,0.3561153497043754,1.165431141172559,0.8093157914681837,1.0284314898664066,1.006442218059624,0.2530715695416197
2015-09-02,0.34393408990337604,1.1765046864310977,0.8325705965277217,1.0214802276503434,1.0117954830727942,0.25690741629098707
2015-09-03,0.34202965986435885,1.17859448726766,0.8365648274033011,1.0357538759400677,1.0106842814857944,0.2530342373086264
2015-09-04,0.3460982388482482,1.1791746848437437,0.8330764459954955,1.035574897921291,1.0101233306896436,0.2518855592945316
2015-09-08,0.3392294885680254,1.1759971284841915,0.8367676399161661,1.0375647375132944,1.0111988754185424,0.24830138570418192
2015-09-09,0.3137024691548087,1.1513695178247676,0.8376670486699589,1.0403631058315321,1.0045636944723055,0.22668816799515215
2015-09-10,0.3142472295591747,1.1511954944242282,0.8369482648650535,1.040129183566425,1.0054874209473235,0.2183262968503428
2015-09-11,0.3218609048641343,1.1544195377226456,0.8325586328585113,1.0383501548053622,1.0043243426251718,0.22112194920317715
2015-09-14,0.32319913361615193,1.1546268487010067,0.8314277150848548,1.0423269522433745,1.0048963756643763,0.2197749022657177
2015-09-15,0.32553350407437553,1.153426580373954,0.8278930762995785,1.0432588344624802,1.0049109380153856,0.2202633114534371
2015-09-16,0.3059226899712588,1.1545251620514438,0.848602472080185,1.0503631267129543,1.005394669838514,0.2208075009693931
2015-09-17,0.30405328563254097,1.1561415345865478,0.8520882489540068,1.0524011194180125,1.0066336448197306,0.22213896439500308
2015-09-18,0.3215855781134649,1.1669231988571145,0.8453376207436496,1.0512373604351697,1.005281698057606,0.22655715920521963
2015-09-21,0.3128467926071836,1.1632170993832374,0.8503703067760537,1.0394410565848058,1.004688832149569,0.22542354153433972
2015-09-22,0.32059260737964,1.169669025650884,0.8490764182712439,1.0427276486624106,1.0061315659227719,0.2239141157407257
2015-09-23,0.31843686483019185,1.163738322000499,0.8453014571703072,1.0421893243001727,1.0070561736434995,0.22109269779135185
2015-09-24,0.3199160363184549,1.162286692270356,0.8423706559519012,1.0398506705071666,1.0069870165106882,0.22171269306025077
2015-09-25,0.3218171416358039,1.1630066769655583,0.8411895353297544,1.0417599259932318,1.006395275387168,0.22129245493945715
2015-09-28,0.32385624286757897,1.1649826766573965,0.8411264337898176,1.0434251194586956,1.0065346143757095,0.2212085593930773
2015-09-29,0.3561791193304429,1.1582651341219252,0.8020860147914823,1.0450594019884978,1.0017809243956413,0.22803978151882418
2015-09-30,0.35114585378439045,1.1568215213764557,0.8056756675920652,1.0441015625814627,1.0023195472411706,0.22599951879906166
2015-10-01,0.3740106856418346,1.1604073610299053,0.7863966753880707,1.0401117044078354,0.9994266405516055,0.2306286362914735
2015-10-02,0.3819082689666221,1.1636262511728588,0.7817179822062367,1.0417616647890084,0.9989355542329643,0.23179812137824704
2015-10-05,0.38203236638533933,1.176078420393653,0.7940460540083136,1.0427535138132107,0.9993166527179463,0.23026398680238006
2015-10-06,0.35127864054852087,1.17348951119265,0.8222108706441291,1.0523545419105673,1.0017374994766244,0.23354168924667046
2015-10-07,0.3477878917425641,1.169822500453427,0.822034608710863,1.0503499844161395,1.0025551697592676,0.23228386333903644
2015-10-08,0.3414138779195812,1.16604957535724,0.8246356974376587,1.053074291146186,1.0010181218159686,0.22899173406005507
2015-10-09,0.32917887371331167,1.1593754639816376,0.8301965902683259,1.0467239637880223,1.0029584686247452,0.23055919941506928
2015-10-12,0.3275415658803916,1.1648011224460237,0.8372595565656321,1.0523042827408555,1.0038067777212418,0.2298552405285738
2015-10-13,0.32095824809476814,1.1604964293385756,0.8395381812438074,1.050085859561069,1.0032514185678205,0.22867920342748732
2015-10-14,0.3089311819736692,1.1523097666678437,0.8433785846941745,1.0440672183946855,1.0016188308941827,0.2281462745672804
2015-10-15,0.3125891994753587,1.1463101484585203,0.8337209489831616,1.054472839290567,1.0002894081151281,0.22094256891862304
2015-10-16,0.32035360692315396,1.1624758837547144,0.8421222768315605,1.0486607832632424,0.9988607359523208,0.21496841343008946
2015-10-19,0.320821742505355,1.1647100156348293,0.8438882731294743,1.0485485768407292,0.9989536755687548,0.2151409143278389
2015-10-20,0.3226584457320685,1.1660307021464233,0.8433722564143549,1.0495181556287112,0.9990201417027127,0.21601769969868412
2015-10-21,0.32737708874401483,1.1701098679143698,0.8427327791703549,1.052776861206501,0.9992293580523709,0.216371950548612
2015-10-22,0.3212707330060691,1.165835067301011,0.8445643342949418,1.0451594739406604,0.9980154666777507,0.21795440275669156
2015-10-23,0.3342835425328847,1.1764446226285892,0.8421610800957045,1.0243774377081887,1.0046749177716265,0.21360754772465368
2015-10-26,0.3320089544660565,1.1683136047005536,0.8363046502344971,1.0229033273080943,1.0004757242723188,0.21848759517383604
2015-10-27,0.35012653533358074,1.155040509664437,0.8049139743308562,1.012153642573617,0.9991893616180959,0.21845326827533504
2015-10-28,0.35545677887307203,1.1632603944702886,0.8078036155972166,1.005670506093285,0.998805884484147,0.21885159533958026
2015-10-29,0.36135316501013537,1.1638540081569817,0.8025008431468463,1.001356416219252,0.9985235973829122,0.2259548902035342
2015-10-30,0.36075659788335135,1.1637247570201168,0.8029681591367654,1.0021700118945716,0.9985010292059968,0.22506518514680784
2015-11-02,0.3633105517560067,1.1653730814687089,0.8020625297127022,0.9983792316496687,0.9995532598801238,0.22349541531759887
2015-11-03,0.3675791610986969,1.1764845648610576,0.8089054037623606,0.9995996060935066,1.000475711480186,0.22463533371568623
2015-11-04,0.36732710819195025,1.1742048752646652,0.806877767072715,0.9970259774400327,1.000718891084732,0.22509853637441013
2015-11-05,0.3679943650279355,1.1712754452596323,0.8032810802316969,0.9944732545934993,1.000544853894843,0.2251442448705577
2015-11-06,0.3683443429775446,1.1712113709485983,0.8028670279710537,0.9931527153349209,1.0004880488513928,0.2241922889223325
2015-11-09,0.36563210848352934,1.1642740546993253,0.798641946215796,1.018594060971017,1.0057736717930132,0.22301878259977825
2015-11-10,0.3791768242237158,1.1794274908452311,0.8002506666215153,1.0106315942553177,1.0080109122606382,0.22404785271521657
2015-11-11,0.380092429745439,1.1806416894807636,0.8005492597353246,1.0116849082727546,1.008058250443353,0.22412329736901646
2015-11-12,0.3824073236346984,1.1804103572009512,0.7980030335662528,1.008104670097247,1.0075232876753988,0.22520569552487213
2015-11-13,0.37937459207109514,1.181176778915781,0.8018021868446858,1.0104388879360602,1.00859508623066,0.22673865958685743
2015-11-16,0.38086560724271123,1.182369229796763,0.8015036225540517,1.0021623506283073,1.0095240281806797,0.22923747240764691
2015-11-17,0.37455154079542574,1.1777835860692565,0.8032320452738307,1.0075269336816146,1.0114673107827512,0.22906283346467948
2015-11-18,0.37762264914189925,1.1811781788775102,0.803555529735611,1.0068144624443844,1.011738187355981,0.2263507011959508
2015-11-19,0.35544847100056853,1.1582328485436126,0.8027843775430441,1.0193740719162685,1.008257145663696,0.21760470716967303
2015-11-20,0.36077080493004143,1.187548674755985,0.8267778698259435,1.029740041695459,1.0166172704794816,0.21474752763646887
2015-11-23,0.31956014823231427,1.173702511957817,0.8541423637255028,1.0128936731978155,1.0034381919655908,0.22376607598083062
2015-11-24,0.31646849372590236,1.1747439789178662,0.8582754851919638,1.0290683800296203,1.0022111123158548,0.23324732694729342
2015-11-25,0.34191540775778606,1.1881476560388777,0.8462322482810917,1.0010415963684807,0.9962546218985044,0.24121723158909786
2015-11-27,0.31864208061853927,1.1586702916764888,0.8400282110579496,0.9897807140504971,0.9853839359552955,0.22953121646240351
2015-11-30,0.31837572594708585,1.1582782869507864,0.8399025610037005,0.9899170924011709,0.9854169696332385,0.22975520861695287
2015-12-01,0.3289004117698199,1.1728962294691168,0.8439958176992969,0.9917119529210625,0.9852364468945723,0.23415817935687264
2015-12-02,0.30352269131054554,1.1505329106007969,0.8470102192902513,0.9861891783808853,0.9759558163666339,0.23711317114740565
2015-12-03,0.32033335430613596,1.1480239666173213,0.8276906123111853,0.9840972796016167,0.9818573200267449,0.23934234160538723
2015-12-04,0.2977468999937458,1.148161446309539,0.8504145463157933,0.9949293141536147,0.980269678231366,0.23753408794031106
2015-12-07,0.32323249515266284,1.1334478743385126,0.8102153791858497,1.0168244695502533,0.97288375902291,0.2292790173327103
2015-12-08,0.3731991591343522,1.1427366811025061,0.769537521968154,1.0115419894121,0.9802131065850724,0.2591610411571244
2015-12-09,0.3237046558047363,1.1413729967044137,0.8176683408996774,1.0005421580237897,0.9804507616487239,0.2706405672102888
2015-12-10,0.3203202689295871,1.143740767714205,0.823420498784618,1.0101927802010389,0.9844446165968359,0.26678784667100475
2015-12-11,0.31874723262697513,1.141655491950555,0.8229082593235799,1.0139710904956671,0.9838651434318371,0.2691047107755314
2015-12-14,0.341836134042668,1.1676062103740126,0.8257700763313446,1.0009068115152244,0.9839995174016024,0.277758191256067
2015-12-15,0.3838457693314308,1.1620581663309406,0.7782123969995098,1.0018793141859985,0.9839215762539469,0.27827776522122794
2015-12-16,0.4101239862886522,1.1710800547158746,0.7609560684272224,1.019273460672533,0.979806401050973,0.27896756503498243
2015-12-17,0.3856633827797332,1.175533924342705,0.7898705415629718,1.013382933957289,0.9868631775319983,0.26544042137257484
2015-12-18,0.3961405389780297,1.1590810071120816,0.7629404681340519,1.0082770007491635,0.9819993156175731,0.26975822553563855
2015-12-21,0.39994839637498003,1.173901216757578,0.7739528203825979,1.0175058357189772,0.9888531965428962,0.27403360416158284
2015-12-22,0.4049739952130377,1.177108394493794,0.7721343992807562,1.0199217772476847,0.9843884366647295,0.27598332158948985
2015-12-23,0.3988948370522385,1.1718850246872323,0.7729901876349938,1.0077997387385569,0.9845772084365625,0.27540964819499814
2015-12-24,0.3813909299504964,1.1461104137011227,0.7647194837506263,1.006566220809985,0.9831731911328401,0.27793894377955336
2015-12-28,0.37519882514617264,1.141476306272664,0.7662774811264914,1.007321254267565,0.9842560238875931,0.27681092453606376
2015-12-29,0.41372440726627924,1.1748154564636892,0.76109104919741,1.002145279585212,0.997671533974337,0.27305755455707104
2015-12-30,0.40589971047958207,1.1668795634938358,0.7609798530142537,1.01532533072342,0.99764677351998,0.2698288914858463
2015-12-31,0.39455689401433414,1.1840920636348176,0.7895351696204834,1.0209542137832746,1.0032488484068436,0.2730735121856029
2016-01-04,0.3943985703056426,1.1870085004375148,0.7926099301318722,1.0267669845645222,1.004739158751152,0.2693129811495592
2016-01-05,0.36550271354827046,1.1759811083360001,0.8104783947877297,1.0253235119601651,1.0072640917910671,0.27672941591599637
2016-01-06,0.40258998723716943,1.176246433687961,0.7736564464507916,1.0117251160412501,1.0065402621115718,0.28910241871652187
2016-01-07,0.3833056509610664,1.1635537824867372,0.7802481315256709,1.0017424269037318,1.0039853037889257,0.3039337939934687
2016-01-08,0.3833284757133838,1.1774235932620416,0.7940951175486578,1.0319162530415147,1.0142551293414757,0.3276414926132108
2016-01-11,0.382690007331853,1.1850895249394862,0.8023995176076332,1.0185167057449767,1.0165867785297473,0.3359997675705339
2016-01-12,0.3867453986072895,1.1887910651209554,0.8020456665136659,1.0214609299101838,1.017617146421601,0.3368281546973512
2016-01-13,0.39626956698254945,1.2065553413820098,0.8102857743994604,1.0235444250069956,1.0148370283923929,0.3394453731208935
2016-01-14,0.41904241542798515,1.2219975154926095,0.8029551000646243,0.972797476988763,1.0124470742472902,0.3524603588434101
2016-01-15,0.41394705005716237,1.2080447922523758,0.7940977421952135,0.9701083213943656,1.0023848461943596,0.343873481500399
2016-01-19,0.48185606418307403,1.274882989353726,0.7930269251706519,1.000807178556055,1.0159449183969635,0.3612207284875196
2016-01-20,0.4777747695467559,1.269038292935088,0.7912635233883322,1.0045482130398762,1.0165031353467227,0.3613522866860056
2016-01-21,0.4321098312209014,1.2469570647903554,0.814847233569454,1.0129614350764766,1.0254011431682692,0.36309431788284174
2016-01-22,0.4284969827085867,1.245644021102994,0.8171470383944073,1.0176222176637206,1.0291878449951541,0.369262685143498
2016-01-25,0.4464904018528084,1.2324269194715436,0.7859365176187352,1.0317696719400136,1.0212207177696053,0.3497691212862622
2016-01-26,0.496439782411793,1.2462075622145408,0.7497677798027478,1.010785664275405,1.014204940878637,0.3605896254723076
2016-01-27,0.4415918103900016,1.2223708729780283,0.7807790625880267,1.0187277297744974,1.0199152773317262,0.34256531333257706
2016-01-28,0.4619846958957359,1.2279994333695783,0.7660147374738424,1.027676787968977,1.0179112494921578,0.33949015994947335
2016-01-29,0.4835698449743242,1.2459662185864104,0.7623963736120862,1.00941790741196,1.0217735575920655,0.34203997003863545
2016-02-01,0.4080776807189199,1.2143512504887297,0.8062735697698098,0.9995208387229764,1.0149562467212225,0.31739667296809165
2016-02-02,0.40890160550288424,1.2149675266756215,0.8060659211727372,0.997773216932387,1.0150799184259485,0.3171036677491339
2016-02-03,0.44999658552084887,1.239464120625519,0.7894675351046702,0.9987454784460728,1.0208229264421016,0.3362289240646864
2016-02-04,0.4456265803494772,1.2392249839341791,0.7935984035847019,0.9929493523748365,1.0211349763874604,0.33601644773282213
2016-02-05,0.4399325652257553,1.2372781637807821,0.7973455985550268,0.9993577271997769,1.0205229061911305,0.3341989887495298
2016-02-08,0.46445508123929624,1.264273855467969,0.7998187742286729,0.9843398646321175,1.028695555251718,0.34868686543138344
2016-02-09,0.4697459747810706,1.2570839726527996,0.787337997871729,0.9795972347385598,1.0279120796356873,0.35540738861446136
2016-02-10,0.46759894565830773,1.255371799749337,0.7877728540910293,0.9789508825853839,1.0278699766254091,0.35300026166180787
2016-02-11,0.47264670609987136,1.2542480024086577,0.7816012963087864,0.9791051162232844,1.0277792535922015,0.35310250949229127
2016-02-12,0.47483429666459687,1.262227245412111,0.7873929487475142,0.9903814420778099,1.0290103329634286,0.3498049531007258
2016-02-16,0.47490305331220095,1.2340947693026756,0.7591917159904746,0.9785604496070976,1.0257550763602408,0.3574360548908094
2016-02-17,0.5090249827462516,1.2450138576903438,0.7359888749440922,1.0018631492938637,1.0205163447899095,0.3586076985394973
2016-02-18,0.5452736695464018,1.2613456984307527,0.716072028884351,0.976954342130612,1.0205384543412603,0.37591599009746807
2016-02-19,0.5513881853906771,1.2583695118906069,0.7069813264999297,0.9784274151009251,1.0172208331812416,0.38305882009497194
2016-02-22,0.5499707563325252,1.2573959834613322,0.707425227128807,0.9800397958972655,1.0171355913015154,0.38330263130156456
2016-02-23,0.5676829298068801,1.2708894830807216,0.7032065532738415,0.9856814910452525,1.020842587998347,0.38930449340766893
2016-02-24,0.6068327386495334,1.3097156461300985,0.7028829074805651,0.9728953318844442,1.0215237760419045,0.39324324361267704
2016-02-25,0.6163965111956671,1.3195064414564843,0.7031099302608173,0.9598773370347197,1.0210798425153227,0.3929683344774275
2016-02-26,0.5824917206623053,1.2898936681581217,0.7074019474958164,0.9557796912543473,1.0226836878531176,0.3941974677428622
2016-02-29,0.5764684985337182,1.2860856252347055,0.7096171267009873,0.9544621760385388,1.0226058581945783,0.3921363801856394
2016-03-01,0.590923478571627,1.3018982516941673,0.7109747731225403,0.9616497297168493,1.0212583798711334,0.3900204394388896
2016-03-02,0.5609861441121895,1.2737650986005609,0.7127789544883714,0.9626511639726764,1.0182770003808492,0.3965036097158289
